,LEMMA_PARENT,LEMMA_GRAND_PARENT,LEMMA_CHILD_1,LEMMA_CHILD_2,LEMMA_CHILD_3
107697,,,Brasil,só,de
107698,sair,,mediocridade,,
107699,mediocridade,de,,,
107700,mediocridade,de,,,
107701,de,sair,o,seu,
107702,deixar,sair,,,
107703,deixar,sair,,,
107704,sair,,se,se,incorporar
107705,deixar,sair,a,,
107706,incorporar,deixar,Amazônia,,
107707,Amazônia,a,,,
107708,a,incorporar,o,,
107709,sair,,,,
107710,chegar,,,,
107711,chegar,,,,
107712,,,e,jamais,a
107713,chegar,,isto,,
107714,a,chegar,,,
107715,ter,chegar,,,
107716,ter,chegar,,,
107717,chegar,,se,não,dedicação
107718,dedicação,ter,,,
107719,dedicação,ter,,,
107720,ter,chegar,o,total,de
107721,dedicação,ter,alguém,,
107722,de,dedicação,,,
107723,ter,chegar,Ricupero,,
107724,como,ter,",",cadre,","
107725,Ricupero,como,,,
107726,cadre,Ricupero,,,
107727,cadre,Ricupero,,,
107728,cadre,Ricupero,,,
107729,Ricupero,como,um,excepcional,«
107730,cadre,Ricupero,,,
107731,Ricupero,como,,,
107732,convencer,Ricupero,,,
107733,convencer,Ricupero,tempo,,
107734,tempo,em,,,
107735,em,convencer,pouco,,
107736,Ricupero,como,que,em,brasileiro
107737,brasileiro,convencer,,,
107738,convencer,Ricupero,o,,
107739,convencer,Ricupero,inteligência,,
107740,inteligência,de,,,
107741,inteligência,de,,,
107742,de,convencer,o,seu,e
107743,inteligência,de,,,
107744,inteligência,de,,,
107745,inteligência,de,vida,,
107746,vida,em,,,
107747,em,inteligência,o,público,
107748,vida,em,,,
107749,chegar,,,,
107750,pinçar,ser,,,
107751,ser,lembrar,,,
107752,lembrar,,Ricupero,pinçar,
107753,ser,lembrar,quando,de,
107754,pinçar,ser,missão,,
107755,missão,de,,,
107756,missão,de,,,
107757,de,pinçar,o,seu,amazônico
107758,missão,de,,,
107759,lembrar,,,,
107760,,,ser,",",Osvaldo_Aranha
107761,lembrar,,",",dizer,
107762,Osvaldo_Aranha,lembrar,,,
107763,dizer,Osvaldo_Aranha,,,
107764,Osvaldo_Aranha,lembrar,que,ser,
107765,ser,dizer,,,
107766,Brasil,ser,,,
107767,ser,dizer,o,,
107768,dizer,Osvaldo_Aranha,que,Brasil,deserto
107769,deserto,ser,,,
107770,ser,dizer,um,de,
107771,deserto,ser,homem,e,de
107772,de,deserto,,,
107773,de,deserto,,,
107774,de,deserto,idéia,,
107775,de,de,,,
107776,lembrar,,,,
107777,pedir,,de,,
107778,promotor,pedir,Sicília,,
107779,Sicília,de,,,
107780,de,promotor,o,,
107781,,,promotor,a,julgamento
107782,pedir,,justiça,,
107783,justiça,a,,,
107784,a,pedir,o,local,
107785,justiça,a,,,
107786,julgamento,pedir,,,
107787,pedir,,o,de,
107788,julgamento,pedir,pessoa,,
107789,pessoa,de,,,
107790,de,julgamento,23,",",acusar
107791,pessoa,de,,,
107792,pessoa,de,de,,
107793,acusar,pessoa,conspirar,,
107794,de,acusar,para,,
107795,conspirar,de,assassinar,,
107796,para,conspirar,Salvo_Lima,,
107797,assassinar,para,",",político,
107798,Salvo_Lima,assassinar,,,
107799,Salvo_Lima,assassinar,democrata-cristão,matar,
107800,político,Salvo_Lima,,,
107801,político,Salvo_Lima,por,antes,
107802,matar,político,máfia,,
107803,máfia,por,,,
107804,por,matar,o,,
107805,antes,matar,,,
107806,matar,político,pouco,de,
107807,antes,matar,eleição,,
107808,eleição,de,,,
107809,de,antes,o,de,
107810,eleição,de,1992,,
107811,de,eleição,,,
107812,pedir,,,,
107813,proposta,permitir,,,
107814,permitir,,esse,,
107815,,,proposta,a,negociar
107816,permitir,,governo,,
107817,governo,a,,,
107818,a,permitir,o,,
107819,permitir,,em,resgate,","
107820,negociar,permitir,posição,,
107821,em,negociar,favorável,,
107822,posição,em,,,
107823,resgate,negociar,,,
107824,negociar,permitir,o,de,
107825,resgate,negociar,título,,
107826,título,de,,,
107827,de,resgate,o,público,
107828,título,de,,,
107829,negociar,permitir,,,
107830,admitir,negociar,,,
107831,programa,admitir,,,
107832,admitir,negociar,o,,
107833,negociar,permitir,já_que,programa,não-pagamento
107834,não-pagamento,admitir,,,
107835,não-pagamento,admitir,,,
107836,admitir,negociar,o,«,parcial
107837,não-pagamento,admitir,,,
107838,não-pagamento,admitir,dívida,,
107839,dívida,de,,,
107840,de,não-pagamento,o,",",assegurar
107841,dívida,de,,,
107842,dívida,de,poupança,,
107843,poupança,assegurar,,,
107844,assegurar,dívida,o,,
107845,não-pagamento,admitir,,,
107846,permitir,,,,
107847,maneira,ser,,,
107848,ser,,outro,de,
107849,maneira,ser,forçar,,
107850,partido,forçar,,,
107851,forçar,de,um,,
107852,de,maneira,partido,substituição,
107853,substituição,forçar,,,
107854,forçar,de,o,,
107855,,,maneira,expulsar,","
107856,ser,,candidato,,
107857,candidato,expulsar,,,
107858,expulsar,ser,o,,
107859,ser,,,,
107860,ser,,estatuto,,
107861,estatuto,com_base_em,,,
107862,com_base_em,ser,seu,,
107863,ser,,,,
107864,ser,,COE,,
107865,COE,segundo,,,
107866,segundo,ser,o,,
107867,ser,,,,
107868,,,segundo,",",remoto
107869,ser,,,,
107870,chance,ser,,,
107871,ser,,o,de,
107872,chance,ser,Lauro,,
107873,de,chance,e,Alex,ser
107874,Lauro,de,,,
107875,Lauro,de,,,
107876,Lauro,de,encontrar,,
107877,ser,Lauro,com,haver,
107878,encontrar,ser,vida,,
107879,com,encontrar,,,
107880,haver,encontrar,,,
107881,haver,encontrar,,,
107882,encontrar,ser,porque,eles,levar
107883,haver,encontrar,comida,,
107884,levar,haver,suficiente,,
107885,comida,levar,para,,
107886,suficiente,comida,dia,,
107887,dia,para,,,
107888,dia,para,,,
107889,para,suficiente,apenas,um,
107890,ser,,,,
107891,sobreviver,dizer,,,
107892,sobreviver,dizer,,,
107893,dizer,,«,só,encontrar
107894,encontrar,sobreviver,,,
107895,sobreviver,dizer,porque,cabana,com
107896,cabana,encontrar,,,
107897,encontrar,sobreviver,dois,de,
107898,cabana,encontrar,caçador,,
107899,de,cabana,,,
107900,encontrar,sobreviver,mantimento,,
107901,com,encontrar,e,cobertor,
107902,mantimento,com,,,
107903,mantimento,com,,,
107904,sobreviver,dizer,,,
107905,dizer,,,,
107906,,,sobreviver,",",Nascimento
107907,dizer,,,,
107908,dizer,,,,
107909,apoiar,,ocasião,,
107910,ocasião,em,,,
107911,em,apoiar,o,,
107912,apoiar,,,,
107913,PMDB,apoiar,,,
107914,apoiar,,o,,
107915,,,em,",",PMDB
107916,governo,apoiar,,,
107917,apoiar,,o,,
107918,apoiar,,,,
107919,apoiar,,,,
107920,estar,apoiar,,,
107921,estar,apoiar,,,
107922,apoiar,,agora,não,unir
107923,unir,estar,,,
107924,estar,apoiar,totalmente,para,
107925,unir,estar,repetir,,
107926,para,unir,dose,,
107927,dose,repetir,,,
107928,repetir,para,o,,
107929,apoiar,,,,
107930,dizer,,,,
107931,,,Itamar,ser,.
107932,ser,dizer,,,
107933,efetivar,ser,agora,,
107934,até,efetivar,,,
107935,demissão,ser,,,
107936,ser,dizer,pouco,,
107937,dizer,,que,demissão,efetivar
107938,ser,dizer,até,haver,
107939,haver,efetivar,,,
107940,haver,efetivar,,,
107941,efetivar,ser,porque,«,sempre
107942,haver,efetivar,,,
107943,processo,haver,,,
107944,haver,efetivar,um,legal,precisar
107945,processo,haver,e,burocrático,
107946,legal,processo,,,
107947,legal,processo,,,
107948,precisar,processo,,,
107949,processo,haver,que,ser,
107950,precisar,processo,cumprir,,
107951,ser,precisar,,,
107952,haver,efetivar,,,
107953,dizer,,,,
107954,presidente,dizer,,,
107955,dizer,,o,,
107956,,,presidente,pedir,.
107957,pedir,dizer,,,
107958,dizer,,que,a,checar
107959,pedir,dizer,ministro,,
107960,ministro,a,,,
107961,a,pedir,o,de,","
107962,ministro,a,Minas_e_Energia,,
107963,Minas_e_Energia,de,,,
107964,de,ministro,o,,
107965,ministro,a,,,
107966,ministro,a,,,
107967,ministro,a,,,
107968,checar,pedir,,,
107969,pedir,dizer,que,também,estatal
107970,checar,pedir,,,
107971,estatal,checar,,,
107972,checar,pedir,o,ligar,
107973,estatal,checar,a,,
107974,ligar,estatal,ele,,
107975,a,ligar,,,
107976,checar,pedir,saber,,
107977,para,checar,haver,,
107978,haver,saber,,,
107979,haver,saber,,,
107980,saber,para,se,também,desobediência
107981,haver,saber,,,
107982,dizer,,,,
107983,criar,ser,melhorar,,
107984,para,criar,ventilação,,
107985,ventilação,melhorar,,,
107986,melhorar,para,o,,
107987,poder,,,,
107988,,,",",ser,janela
107989,poder,,criar,,
107990,ser,poder,para,,
107991,poder,,em,ou,vão
107992,janela,poder,telhado,,
107993,telhado,em,,,
107994,em,janela,o,,
107995,janela,poder,,,
107996,vão,janela,,,
107997,janela,poder,pequeno,.,com
107998,vão,janela,,,
107999,vão,janela,tela,para,
108000,com,vão,,,
108001,com,vão,evitar,,
108002,para,com,entrada,,
108003,entrada,evitar,,,
108004,evitar,para,o,de,
108005,entrada,evitar,inseto,,
108006,de,entrada,,,
108007,poder,,,,
108008,evitar,,limitar,,
108009,apesar_de,evitar,venda,,
108010,venda,limitar,,,
108011,limitar,apesar_de,o,de,
108012,venda,limitar,ingresso,,
108013,ingresso,de,,,
108014,de,venda,quatro,por,
108015,ingresso,de,pessoa,,
108016,por,ingresso,,,
108017,evitar,,,,
108018,Mesbla,evitar,,,
108019,evitar,,o,,
108020,evitar,,,,
108021,,,apesar_de,",",Mesbla
108022,evitar,,,,
108023,comprar,evitar,,,
108024,pessoa,comprar,,,
108025,pessoa,comprar,,,
108026,comprar,evitar,um,mesmo,
108027,evitar,,que,pessoa,vez
108028,um,vez,,,
108029,vez,comprar,mais_de,,
108030,comprar,evitar,um,,
108031,evitar,,,,
108032,ficar,,desvinculação,,
108033,desvinculação,por,,,
108034,por,ficar,o,,
108035,ficar,,,,
108036,governo,ficar,,,
108037,ficar,,o,,
108038,,,por,",",governo
108039,ficar,,de,,
108040,desobrigar,ficar,cumprir,,
108041,de,desobrigar,artigo,,
108042,artigo,cumprir,,,
108043,cumprir,de,o,de,mandar
108044,artigo,cumprir,constituição,,
108045,constituição,de,,,
108046,de,artigo,o,,
108047,mandar,artigo,,,
108048,artigo,cumprir,que,aplicar,
108049,mandar,artigo,percentual,em,
108050,aplicar,mandar,fixar,de,
108051,percentual,aplicar,,,
108052,percentual,aplicar,orçamento,,
108053,orçamento,de,,,
108054,de,percentual,o,,
108055,aplicar,mandar,educação,,
108056,em,aplicar,e,habitação,
108057,educação,em,,,
108058,educação,em,,,
108059,ficar,,,,
108060,papa,escolher,,,
108061,escolher,,o,João_Paulo_2º,
108062,papa,escolher,,,
108063,,,papa,irmã,para
108064,irmã,escolher,,,
108065,escolher,,o,Emília_Ehrlich,
108066,irmã,escolher,,,
108067,escolher,,ocupar,,
108068,para,escolher,uma,em,
108069,ocupar,para,de,,
108070,uma,ocupar,secretaria,,
108071,secretaria,de,,,
108072,secretaria,de,,,
108073,de,uma,o,três,
108074,ocupar,para,sínodo,,
108075,sínodo,em,,,
108076,em,ocupar,o,acontecer,
108077,acontecer,sínodo,,,
108078,sínodo,em,que,em,
108079,acontecer,sínodo,outubro,,
108080,em,acontecer,,,
108081,escolher,,,,
108082,,,certo,,
108083,estar,,de,,
108084,certo,estar,ter,,
108085,ter,de,,,
108086,ter,de,,,
108087,de,certo,que,isso,a
108088,a,ter,,,
108089,ter,de,muito,ver,
108090,a,ter,com,,
108091,ver,a,preponderância,,
108092,preponderância,com,,,
108093,com,ver,o,de,
108094,preponderância,com,eleição,,
108095,eleição,de,,,
108096,de,preponderância,o,presidencial,sobre
108097,eleição,de,,,
108098,eleição,de,demais,,
108099,demais,sobre,,,
108100,sobre,eleição,o,",",com
108101,demais,sobre,,,
108102,com,demais,,,
108103,demais,sobre,sobretudo,despolitização,
108104,despolitização,com,,,
108105,com,demais,o,de,
108106,despolitização,com,campanha,,
108107,campanha,de,,,
108108,de,despolitização,o,provocar,
108109,campanha,de,por,,
108110,provocar,campanha,força,,
108111,força,por,,,
108112,por,provocar,o,arrebatador,de
108113,força,por,,,
108114,força,por,Plano_Real,,
108115,Plano_Real,de,,,
108116,de,força,o,,
108117,abordar,ser,,,
108118,ser,,se,tema,aqui
108119,tema,abordar,,,
108120,abordar,ser,este,,
108121,abordar,ser,,,
108122,ser,,,,
108123,,,abordar,não,para
108124,ser,,arriscar,,
108125,para,ser,eu,em,
108126,arriscar,para,,,
108127,arriscar,para,análise,,
108128,análise,em,,,
108129,em,arriscar,o,político,","
108130,análise,em,,,
108131,análise,em,,,
108132,análise,em,fazer,,
108133,fazer,coisa,,,
108134,fazer,coisa,,,
108135,coisa,análise,que,outro,melhor
108136,fazer,coisa,do_que,,
108137,melhor,fazer,eu,,
108138,do_que,melhor,,,
108139,ser,,,,
108140,intuito,ser,,,
108141,ser,,meu,,
108142,,,intuito,tentar,.
108143,ser,,entender,,
108144,tentar,ser,ter,,
108145,ter,entender,,,
108146,ter,entender,,,
108147,entender,tentar,que,papel,imprensa
108148,imprensa,ter,,,
108149,ter,entender,o,,
108150,ter,entender,história,,
108151,história,em,,,
108152,em,ter,esse,,
108153,ser,,,,
108154,depender,ter,,,
108155,ter,,se,de,
108156,depender,ter,assinatura,,
108157,de,depender,,,
108158,ter,,,,
108159,,,depender,",",vida
108160,vida,ter,,,
108161,ter,,longo,,
108162,bar-café,ter,,,
108163,ter,,o,envidraçar,estrear
108164,envidraçar,bar-café,,,
108165,bar-café,ter,todo,,
108166,estrear,bar-café,,,
108167,bar-café,ter,que,mês,dentro_de
108168,mês,estrear,,,
108169,estrear,bar-café,este,,
108170,estrear,bar-café,Livraria_da_Vila,,
108171,Livraria_da_Vila,dentro_de,,,
108172,dentro_de,estrear,o,,
108173,ser,dizer,se,",",com
108174,entregar,ser,,,
108175,entregar,ser,,,
108176,entregar,ser,garantia,,
108177,garantia,com,,,
108178,com,entregar,o,de,
108179,garantia,com,redução,,
108180,de,garantia,de,,
108181,redução,de,pena,,
108182,pena,de,,,
108183,de,redução,o,,
108184,entregar,ser,,,
108185,dizer,,entregar,negócio,
108186,negócio,ser,,,
108187,negócio,ser,,,
108188,ser,dizer,um,bom,
108189,dizer,,,,
108190,dizer,,,,
108191,,,ser,»,","
108192,dizer,,,,
108193,dizer,,,,
108194,,,4º,--,ser
108195,parágrafo,,,,
108196,parágrafo,,,,
108197,contribuição,ser,,,
108198,ser,parágrafo,o,para,","
108199,contribuição,ser,Seguridade_Social,,
108200,Seguridade_Social,para,,,
108201,para,contribuição,o,,
108202,contribuição,ser,,,
108203,contribuição,ser,tratar,,
108204,tratar,de,,,
108205,de,contribuição,que,art,
108206,art,tratar,,,
108207,tratar,de,o,20,de
108208,art,tratar,",",21,","
108209,20,art,,,
108210,20,art,,,
108211,20,art,,,
108212,20,art,,,
108213,20,art,,,
108214,20,art,,,
108215,art,tratar,lei,,
108216,lei,de,,,
108217,de,art,o,nº,8.212
108218,lei,de,,,
108219,lei,de,,,
108220,lei,de,,,
108221,lei,de,1991,,
108222,de,lei,,,
108223,lei,de,,,
108224,parágrafo,,contribuição,converter,
108225,ser,parágrafo,em,e,converter
108226,converter,ser,URV,,
108227,em,converter,,,
108228,converter,ser,,,
108229,converter,ser,em,,
108230,converter,converter,UFIR,,
108231,em,converter,,,
108232,converter,ser,art.,,
108233,art.,nos_termos_de,,,
108234,nos_termos_de,converter,o,53,de
108235,art.,nos_termos_de,,,
108236,art.,nos_termos_de,lei,,
108237,lei,de,,,
108238,de,art.,o,nº,","
108239,lei,de,8.383,,
108240,nº,lei,,,
108241,lei,de,,,
108242,lei,de,30,,
108243,de,lei,de,,
108244,30,de,dezembro,,
108245,de,30,de,,
108246,dezembro,de,1991,,
108247,de,dezembro,,,
108248,em,art.,,,
108249,em,art.,,,
108250,art.,nos_termos_de,",",ou,cruzeiro_real
108251,em,art.,,,
108252,art.,nos_termos_de,data,,
108253,data,em,,,
108254,em,art.,o,de,
108255,data,em,recolhimento,,
108256,recolhimento,de,,,
108257,de,data,o,,
108258,art.,nos_termos_de,,,
108259,ocorrer,art.,,,
108260,ocorrer,art.,,,
108261,art.,nos_termos_de,caso,este,antes
108262,ocorrer,art.,de,,
108263,antes,ocorrer,dia,,
108264,dia,de,,,
108265,dia,de,,,
108266,de,antes,o,primeiro,útil
108267,dia,de,,,
108268,dia,de,mês,,
108269,mês,de,,,
108270,de,dia,o,subsequente,
108271,mês,de,a,,
108272,subsequente,mês,o,,
108273,a,subsequente,de,,
108274,o,a,competência,,
108275,de,o,,,
108276,parágrafo,,,,
108277,mudar,,pensar,,
108278,pensar,o,,,
108279,pensar,o,,,
108280,o,mudar,que,ele,em_relação_a
108281,pensar,o,educação,,
108282,em_relação_a,pensar,,,
108283,,,o,educação,em
108284,educação,mudar,,,
108285,mudar,,o,,
108286,mudar,,estado,,
108287,estado,em,,,
108288,em,mudar,o,,
108289,mudar,,,,
108290,mudar,,estado,,
108291,estado,mudar,,,
108292,mudar,mudar,o,de,
108293,estado,mudar,São_Paulo,,
108294,de,estado,,,
108295,mudar,,,,
108296,mudar,,,,
108297,proposta,ser,,,
108298,ser,,um,plausível,
108299,proposta,ser,,,
108300,,,proposta,o,.
108301,ser,,de,,
108302,o,ser,fixar,,
108303,fixar,de,,,
108304,de,o,se,prazo,
108305,prazo,fixar,,,
108306,fixar,de,um,determinar,","
108307,prazo,fixar,,,
108308,prazo,fixar,,,
108309,mês,prazo,ou,quatro,
108310,três,mês,,,
108311,três,mês,,,
108312,prazo,fixar,três,,
108313,prazo,fixar,,,
108314,prazo,fixar,adaptar,,
108315,adaptar,para,,,
108316,sociedade,adaptar,,,
108317,adaptar,para,o,,
108318,adaptar,para,,,
108319,para,prazo,que,sociedade,se
108320,adaptar,para,,,
108321,adaptar,para,URV,,
108322,URV,a,,,
108323,a,adaptar,o,,
108324,adaptar,para,,,
108325,adaptar,para,regra,,
108326,estabelecer,adaptar,privar,de,
108327,regra,estabelecer,,,
108328,regra,estabelecer,conversão,,
108329,de,regra,,,
108330,ser,,,,
108331,haver,,,,
108332,,,não,hipótese,.
108333,haver,,de,,
108334,hipótese,haver,ser,,
108335,plano,ser,,,
108336,ser,de,o,,
108337,de,hipótese,plano,lançar,
108338,ser,de,antes,,
108339,lançar,ser,de,,
108340,antes,lançar,votar,,
108341,congresso,votar,,,
108342,votar,de,o,,
108343,de,antes,congresso,",",
108344,votar,de,primeiro,",",emenda
108345,",",votar,,,
108346,",",votar,,,
108347,emenda,",",,,
108348,",",votar,o,constitucional,criar
108349,emenda,",",,,
108350,criar,emenda,,,
108351,emenda,",",que,Fundo_Social_de_Emergência,
108352,Fundo_Social_de_Emergência,criar,,,
108353,criar,emenda,o,,
108354,",",votar,,,
108355,",",votar,em_seguida,",",orçamento
108356,",",",",,,
108357,",",",",,,
108358,orçamento,",",,,
108359,",",",",o,federal,para
108360,orçamento,",",,,
108361,orçamento,",",1994,,
108362,para,orçamento,,,
108363,orçamento,",",deficit,,
108364,com,orçamento,zero,,
108365,deficit,com,,,
108366,haver,,,,
108367,significar,,,,
108368,,,isso,ficar,.
108369,ficar,significar,,,
108370,ficar,significar,,,
108371,ir,ficar,,,
108372,ficar,significar,tudo,bem,
108373,ir,ficar,,,
108374,ficar,significar,,,
108375,criação,ficar,,,
108376,ficar,significar,o,de,
108377,criação,ficar,URV,,
108378,URV,de,,,
108379,de,criação,o,,
108380,significar,,que,",",ir
108381,ficar,significar,março,,
108382,para,ficar,,,
108383,significar,,,,
108384,explicar,,,,
108385,,,Calliari,permitir,.
108386,permitir,explicar,,,
108387,posição,permitir,,,
108388,permitir,explicar,o,de,
108389,posição,permitir,embalagem,,
108390,embalagem,de,,,
108391,de,posição,o,,
108392,explicar,,que,posição,queda
108393,queda,permitir,,,
108394,permitir,explicar,o,de,
108395,queda,permitir,saco,,
108396,saco,de,,,
108397,de,queda,dois,",",ir
108398,saco,de,,,
108399,ir,saco,,,
108400,parar,ir,,,
108401,saco,de,que,parar,
108402,ir,saco,depois,em,
108403,parar,ir,lata,,
108404,lata,em,,,
108405,em,parar,o,de,
108406,lata,em,lixo,,
108407,lixo,de,,,
108408,de,lata,o,,
108409,explicar,,,,
108410,diretor-geral,dizer,,,
108411,dizer,,o,de,","
108412,diretor-geral,dizer,PF,,
108413,PF,de,,,
108414,de,diretor-geral,o,,
108415,diretor-geral,dizer,,,
108416,diretor-geral,dizer,Wilson_Romão,,
108417,coronel,diretor-geral,,,
108418,diretor-geral,dizer,,,
108419,,,diretor-geral,receber,.
108420,receber,dizer,,,
108421,dizer,,que,recomendação,
108422,recomendação,receber,,,
108423,receber,dizer,«,esprimir,para
108424,recomendação,receber,,,
108425,recomendação,receber,investigar,,
108426,para,recomendação,tudo,a_fundo,
108427,investigar,para,,,
108428,investigar,para,,,
108429,recomendação,receber,,,
108430,dizer,,,,
108431,ser,dizer,,,
108432,ser,dizer,,,
108433,dizer,,«,ele,jogador
108434,jogador,ser,,,
108435,jogador,ser,,,
108436,ser,dizer,um,bom,
108437,ser,dizer,,,
108438,ser,dizer,,,
108439,ser,dizer,dirigente,,
108440,dirigente,ser,,,
108441,dirigente,ser,,,
108442,ser,ser,um,mal,
108443,ser,dizer,,,
108444,dizer,,,,
108445,,,ser,",",Kodja
108446,dizer,,",",querer,
108447,Kodja,dizer,,,
108448,querer,Kodja,,,
108449,Kodja,dizer,que,afastamento,
108450,afastamento,querer,,,
108451,querer,Kodja,o,de,
108452,afastamento,querer,Pelé,e,de
108453,de,afastamento,",",assessor,","
108454,Pelé,de,,,
108455,Pelé,de,de,,
108456,assessor,Pelé,assunto,,
108457,de,assessor,internacional,,
108458,assunto,de,,,
108459,Pelé,de,,,
108460,de,afastamento,,,
108461,de,afastamento,vice,,
108462,vice,de,,,
108463,de,de,o,Samir_Abdul_Hack,
108464,vice,de,,,
108465,dizer,,,,
108466,alegar,,",",presidente,","
108467,João_Paulo_Bordon,alegar,,,
108468,presidente,João_Paulo_Bordon,,,
108469,João_Paulo_Bordon,alegar,vice-,de,
